station_id,station_name,province,district,latitude,longitude,timestamp,data_source,data_quality,data_time,error_reason,temperature_current,temperature_max,temperature_min,temperature_avg,humidity_current,humidity_max,humidity_min,humidity_avg,pressure_current,pressure_max,pressure_min,pressure_avg,wind_speed_current,wind_speed_max,wind_speed_min,wind_speed_avg,wind_direction_current,wind_direction_avg,rain_current,rain_max,rain_min,rain_avg,rain_total,cloud_cover_current,cloud_cover_max,cloud_cover_min,cloud_cover_avg,visibility_current,visibility_max,visibility_min,visibility_avg,thunder_probability
TTH_NL,Huyện Nam Đông - Thừa Thiên Huế,Thừa Thiên Huế,Nam Đông,16.1667,107.7,2026-03-12 00:48:11,openmeteo,high,2026-03-12T07:45,,20.2,29.9,16.4,21.7,96,100,51,85.6,1017.9,1020.5,1011.0,1016.4,0.7,10.9,0.5,4.0,270,67.5,0.0,0.9,0.1,0.5,12.7,96,100,0,73.2,24.1,24.1,7.4,22.2,10
TTH_PD,Huyện Phong Điền - Thừa Thiên Huế,Thừa Thiên Huế,Phong Điền,16.5833,107.35,2026-03-12 00:48:12,openmeteo,high,2026-03-12T07:45,,21.7,28.5,18.3,22.5,91,100,65,86.4,1017.5,1020.1,1010.8,1016.1,3.3,18.8,1.1,7.6,49,101.3,0.0,0.9,0.1,0.8,19.0,97,100,0,69.7,24.1,24.1,1.1,18.9,10
TTH_PL,Huyện Phú Lộc - Thừa Thiên Huế,Thừa Thiên Huế,Phú Lộc,16.2667,107.9,2026-03-12 00:48:12,openmeteo,high,2026-03-12T07:45,,21.7,30.5,17.3,22.8,94,98,57,83.9,1017.7,1020.2,1011.1,1016.2,0.8,12.5,0.4,4.6,333,88.4,0.0,0.9,0.1,0.5,11.5,94,100,0,63.9,24.1,24.1,5.0,20.9,10
TTH_QD,Huyện Quảng Điền - Thừa Thiên Huế,Thừa Thiên Huế,Quảng Điền,16.5833,107.5,2026-03-12 00:48:12,openmeteo,high,2026-03-12T07:45,,21.4,28.8,16.8,22.1,92,100,64,86.6,1017.6,1020.2,1010.8,1016.2,1.5,15.6,0.4,5.7,14,112.1,0.0,0.9,0.1,0.7,16.6,98,100,5,69.7,24.1,24.1,6.3,21.3,10
TTH_H,Thành phố Huế - Thừa Thiên Huế,Thừa Thiên Huế,Huế,16.4637,107.5909,2026-03-12 00:48:11,openmeteo,high,2026-03-12T07:45,,22.0,27.4,18.4,22.4,89,100,70,86.3,1017.5,1020.1,1010.8,1016.1,2.6,19.3,1.6,8.2,34,96.1,0.0,0.9,0.1,0.8,19.9,97,100,0,66.5,24.1,24.1,6.3,21.3,10
TTH_HL,Thị xã Hương Thủy - Thừa Thiên Huế,Thừa Thiên Huế,Hương Thủy,16.4167,107.7167,2026-03-12 00:48:11,openmeteo,high,2026-03-12T07:45,,21.8,29.7,17.5,22.6,92,100,59,84.6,1017.5,1020.1,1010.8,1016.1,1.1,16.2,0.5,5.5,342,88.7,0.0,0.9,0.1,0.7,17.5,96,100,0,66.9,24.1,24.1,7.8,21.9,10
TTH_HT,Thị xã Hương Trà - Thừa Thiên Huế,Thừa Thiên Huế,Hương Trà,16.5,107.4833,2026-03-12 00:48:11,openmeteo,high,2026-03-12T07:45,,21.4,28.8,16.8,22.1,92,100,64,86.6,1017.6,1020.2,1010.8,1016.2,1.5,15.6,0.4,5.7,14,112.1,0.0,0.9,0.1,0.7,16.6,98,100,5,69.7,24.1,24.1,6.3,21.3,10
TG_CB,Huyện Cai Lậy - Tiền Giang,Tiền Giang,Cai Lậy,10.4,106.1167,2026-03-12 00:48:44,openmeteo,high,2026-03-12T07:45,,25.9,33.4,23.8,27.7,82,91,41,70.0,1012.3,1015.2,1007.9,1011.5,8.7,21.1,0.4,11.7,73,100.9,0.0,1.6,0.1,0.1,3.3,71,90,2,54.6,24.1,24.1,8.1,24.0,5
TG_CL,Huyện Châu Thành - Tiền Giang,Tiền Giang,Châu Thành,10.45,106.25,2026-03-12 00:48:43,openmeteo,high,2026-03-12T07:45,,25.5,34.0,23.0,27.3,84,92,38,71.6,1012.5,1015.2,1008.0,1011.5,6.2,19.4,1.0,9.7,54,106.0,0.0,2.5,0.4,0.2,4.8,63,96,0,53.0,24.1,24.1,23.4,24.1,5
TG_CL2,Huyện Chợ Gạo - Tiền Giang,Tiền Giang,Chợ Gạo,10.35,106.4667,2026-03-12 00:48:45,openmeteo,high,2026-03-12T07:45,,25.8,33.4,23.6,27.5,79,89,43,69.7,1012.3,1015.2,1008.3,1011.6,7.7,23.5,2.9,13.4,62,100.7,0.0,0.3,0.1,0.0,0.8,61,94,0,52.9,24.1,24.1,24.1,24.1,5
TG_CT,Huyện Cái Bè - Tiền Giang,Tiền Giang,Cái Bè,10.3333,105.95,2026-03-12 00:48:43,openmeteo,high,2026-03-12T07:45,,25.6,34.2,22.9,27.6,84,92,38,70.3,1012.3,1015.2,1007.7,1011.5,7.9,19.7,1.8,10.3,74,101.7,0.0,1.1,0.2,0.1,3.1,69,96,2,56.5,24.1,24.1,16.1,24.1,5
TG_GC,Huyện Gò Công Tây - Tiền Giang,Tiền Giang,Gò Công Tây,10.35,106.6,2026-03-12 00:48:43,openmeteo,high,2026-03-12T07:45,,25.6,32.8,23.3,27.4,80,89,45,70.2,1012.3,1015.2,1008.3,1011.6,6.7,24.4,1.4,13.4,54,101.2,0.0,0.4,0.1,0.0,0.7,62,97,0,52.3,24.1,24.1,24.1,24.1,5
TG_GD,Huyện Gò Công Đông - Tiền Giang,Tiền Giang,Gò Công Đông,10.3667,106.7167,2026-03-12 00:48:43,openmeteo,high,2026-03-12T07:45,,25.6,31.6,23.1,27.1,79,88,52,71.5,1012.3,1015.1,1008.6,1011.7,6.6,25.7,3.0,15.5,49,97.6,0.0,0.0,0.0,0.0,0.0,85,91,0,48.0,24.1,24.1,24.1,24.1,5
TG_TP,Huyện Tân Phú Đông - Tiền Giang,Tiền Giang,Tân Phú Đông,10.25,106.6,2026-03-12 00:48:44,openmeteo,high,2026-03-12T07:45,,26.3,32.3,24.3,27.4,77,85,48,70.4,1012.3,1015.1,1008.7,1011.7,9.3,26.2,6.0,16.6,54,94.9,0.0,0.0,0.0,0.0,0.0,74,93,0,49.6,24.1,24.1,24.1,24.1,5
TG_TL,Huyện Tân Phước - Tiền Giang,Tiền Giang,Tân Phước,10.5,106.15,2026-03-12 00:48:44,openmeteo,high,2026-03-12T07:45,,25.3,34.3,22.9,27.3,86,92,36,71.8,1012.5,1015.2,1007.8,1011.5,6.0,18.5,0.7,9.1,65,101.3,0.0,0.5,0.1,0.1,1.4,62,96,2,56.5,24.1,24.1,23.4,24.1,15
TG_MT,Thành phố Mỹ Tho - Tiền Giang,Tiền Giang,Mỹ Tho,10.35,106.35,2026-03-12 00:48:41,openmeteo,high,2026-03-12T07:45,,25.7,33.5,23.1,27.4,80,92,42,70.6,1012.4,1015.2,1008.1,1011.5,7.9,21.5,0.7,11.9,60,103.2,0.0,1.6,0.1,0.1,3.5,66,92,0,52.7,24.1,24.1,24.1,24.1,5
TG_GL,Thị xã Gò Công - Tiền Giang,Tiền Giang,Gò Công,10.3667,106.6667,2026-03-12 00:48:42,openmeteo,high,2026-03-12T07:45,,25.6,32.8,23.3,27.4,80,89,45,70.2,1012.3,1015.2,1008.3,1011.6,6.7,24.4,1.4,13.4,54,101.2,0.0,0.4,0.1,0.0,0.7,62,97,0,52.3,24.1,24.1,24.1,24.1,5
TV_CL,Huyện Càng Long - Trà Vinh,Trà Vinh,Càng Long,9.9667,106.2,2026-03-12 00:49:27,openmeteo,high,2026-03-12T07:45,,26.4,33.1,23.7,27.5,78,91,44,69.1,1012.2,1015.0,1008.3,1011.6,11.5,26.2,6.3,15.5,76,96.6,0.0,0.0,0.0,0.0,0.0,84,91,0,52.6,24.1,24.1,24.1,24.1,5
TV_CN,Huyện Cầu Ngang - Trà Vinh,Trà Vinh,Cầu Ngang,9.8,106.4333,2026-03-12 00:49:27,openmeteo,high,2026-03-12T07:45,,26.5,32.3,24.2,27.3,75,88,47,70.2,1012.1,1015.1,1008.6,1011.7,14.0,29.3,9.2,17.9,78,91.2,0.0,0.0,0.0,0.0,0.0,85,88,18,51.3,24.1,24.1,24.1,24.1,5
TV_TV,Thành phố Trà Vinh - Trà Vinh,Trà Vinh,Trà Vinh,9.9347,106.3453,2026-03-12 00:49:27,openmeteo,high,2026-03-12T07:45,,26.6,32.6,24.3,27.4,76,86,46,69.4,1012.2,1015.0,1008.5,1011.7,13.7,28.5,8.5,17.5,76,93.0,0.0,0.0,0.0,0.0,0.0,85,90,0,52.3,24.1,24.1,24.1,24.1,5
TQ_LB,Huyện Lâm Bình - Tuyên Quang,Tuyên Quang,Lâm Bình,22.4667,105.2167,2026-03-12 00:49:14,openmeteo,high,2026-03-12T07:45,,18.3,25.2,16.4,19.5,91,96,60,86.1,1020.5,1022.8,1010.4,1017.6,1.9,7.6,0.7,3.2,112,150.5,0.0,0.4,0.1,0.2,5.1,98,100,62,95.1,24.1,24.1,5.3,22.8,10
TQ_NH,Huyện Na Hang - Tuyên Quang,Tuyên Quang,Na Hang,22.35,105.3833,2026-03-12 00:49:14,openmeteo,high,2026-03-12T07:45,,19.5,25.7,17.2,20.7,92,95,57,84.5,1020.5,1022.7,1010.7,1017.6,1.8,9.9,0.0,3.3,90,166.8,0.0,0.5,0.1,0.2,4.5,96,100,53,93.3,24.1,24.1,13.2,23.5,10
TQ_TQ,Thành phố Tuyên Quang - Tuyên Quang,Tuyên Quang,Tuyên Quang,21.8181,105.2144,2026-03-12 00:49:14,openmeteo,high,2026-03-12T07:45,,19.5,26.6,17.6,21.6,96,99,52,82.2,1020.1,1022.4,1010.1,1017.1,1.8,14.5,0.5,5.2,101,145.3,0.0,0.2,0.1,0.1,2.7,96,100,54,91.8,24.1,24.1,13.9,23.8,10
TN_TB,Huyện Tân Biên - Tây Ninh,Tây Ninh,Tân Biên,11.55,105.9667,2026-03-12 00:49:25,openmeteo,high,2026-03-12T07:45,,25.5,34.8,22.2,28.1,84,93,33,65.9,1012.7,1015.3,1006.9,1011.3,7.0,13.2,0.7,5.3,339,54.2,0.0,1.0,0.1,0.1,2.2,63,100,0,50.8,24.1,24.1,19.1,24.0,5
TN_TC,Huyện Tân Châu - Tây Ninh,Tây Ninh,Tân Châu,11.3333,106.1667,2026-03-12 00:49:26,openmeteo,high,2026-03-12T07:45,,25.6,35.6,22.0,28.4,86,93,34,65.7,1012.7,1015.3,1006.9,1011.3,7.6,16.6,0.7,6.3,335,72.1,0.0,0.1,0.1,0.0,0.3,68,100,0,51.8,24.1,24.1,17.1,24.0,15
TN_TN2,Thành phố Tây Ninh - Tây Ninh,Tây Ninh,Tây Ninh,11.3131,106.0963,2026-03-12 00:49:25,openmeteo,high,2026-03-12T07:45,,25.7,35.7,22.1,28.4,86,93,34,65.7,1012.7,1015.3,1006.9,1011.3,7.6,16.6,0.7,6.3,335,72.1,0.0,0.1,0.1,0.0,0.3,68,100,0,51.8,24.1,24.1,20.1,24.1,15
VL_BT,Huyện Bình Tân - Vĩnh Long,Vĩnh Long,Bình Tân,10.0833,105.7667,2026-03-12 00:48:47,openmeteo,high,2026-03-12T07:45,,25.4,34.2,23.3,27.5,84,91,41,70.7,1012.3,1015.1,1007.9,1011.5,7.2,20.0,3.1,10.7,87,102.1,0.0,2.2,0.1,0.2,5.7,70,99,0,53.7,24.1,24.1,14.1,24.0,5
VL_LH,Huyện Long Hồ - Vĩnh Long,Vĩnh Long,Long Hồ,10.2,106.0167,2026-03-12 00:48:48,openmeteo,high,2026-03-12T07:45,,25.5,34.1,23.0,27.3,84,93,39,71.2,1012.3,1015.1,1007.8,1011.5,7.6,20.4,2.6,10.4,85,103.4,0.0,2.3,0.1,0.3,6.2,76,96,1,55.6,24.1,24.1,16.1,24.1,5
VL_MT,Huyện Mang Thít - Vĩnh Long,Vĩnh Long,Mang Thít,10.1833,106.1,2026-03-12 00:48:48,openmeteo,high,2026-03-12T07:45,,26.0,33.4,23.4,27.6,81,92,42,69.1,1012.3,1015.2,1008.0,1011.5,9.8,22.6,4.3,13.3,73,99.8,0.0,0.3,0.1,0.0,1.1,69,89,10,54.2,24.1,24.1,16.1,24.1,5
VL_TL,Huyện Tam Bình - Vĩnh Long,Vĩnh Long,Tam Bình,10.0667,105.9833,2026-03-12 00:48:48,openmeteo,high,2026-03-12T07:45,,25.5,33.7,23.3,27.4,85,93,40,70.1,1012.3,1015.2,1007.9,1011.5,8.4,21.8,3.3,11.7,80,102.1,0.0,1.2,0.1,0.1,3.3,75,87,1,55.0,24.1,24.1,15.8,24.1,5
VL_TR,Huyện Trà Ôn - Vĩnh Long,Vĩnh Long,Trà Ôn,9.9667,105.8833,2026-03-12 00:48:48,openmeteo,high,2026-03-12T07:45,,25.7,33.2,23.7,27.4,83,91,44,70.7,1012.2,1015.0,1007.9,1011.5,8.6,21.0,4.7,12.3,88,99.2,0.0,0.7,0.1,0.1,1.8,71,92,0,53.9,24.1,24.1,15.8,24.1,5
VL_VT,Huyện Vũng Liêm - Vĩnh Long,Vĩnh Long,Vũng Liêm,10.0833,106.1667,2026-03-12 00:48:48,openmeteo,high,2026-03-12T07:45,,26.0,33.4,23.4,27.6,81,92,42,69.1,1012.3,1015.2,1008.0,1011.5,9.8,22.6,4.3,13.3,73,99.8,0.0,0.3,0.1,0.0,1.1,69,89,10,54.2,24.1,24.1,24.1,24.1,5
VL_VL,Thành phố Vĩnh Long - Vĩnh Long,Vĩnh Long,Vĩnh Long,10.25,105.9667,2026-03-12 00:48:47,openmeteo,high,2026-03-12T07:45,,25.5,34.1,23.0,27.3,84,93,39,71.2,1012.3,1015.1,1007.8,1011.5,7.6,20.4,2.6,10.4,85,103.4,0.0,2.3,0.1,0.3,6.2,76,96,1,55.6,24.1,24.1,16.1,24.1,5
VP_LP,Huyện Lập Thạch - Vĩnh Phúc,Vĩnh Phúc,Lập Thạch,21.4167,105.4667,2026-03-12 00:49:17,openmeteo,high,2026-03-12T07:45,,18.7,28.3,17.8,21.6,88,95,51,79.1,1020.3,1022.6,1009.8,1017.1,3.9,19.9,1.5,10.4,158,124.4,0.0,0.0,0.0,0.0,0.0,94,100,53,87.3,24.1,24.1,19.8,24.0,10
VP_PC,Thành phố Phúc Yên - Vĩnh Phúc,Vĩnh Phúc,Phúc Yên,21.2333,105.7,2026-03-12 00:49:16,openmeteo,high,2026-03-12T07:45,,18.5,28.0,17.7,21.5,90,96,49,81.0,1020.2,1022.5,1010.0,1017.2,1.5,18.1,0.4,8.7,166,118.1,0.0,0.1,0.1,0.0,0.2,95,100,55,88.3,24.1,24.1,20.6,24.0,10
VP_VY,Thành phố Vĩnh Yên - Vĩnh Phúc,Vĩnh Phúc,Vĩnh Yên,21.3089,105.6044,2026-03-12 00:49:16,openmeteo,high,2026-03-12T07:45,,18.7,28.1,17.9,21.4,88,97,54,82.2,1020.2,1022.5,1009.7,1017.1,3.6,20.1,0.8,10.4,143,117.7,0.0,0.0,0.0,0.0,0.0,95,100,42,85.4,24.1,24.1,13.3,24.0,10
YB_MT,Huyện Mù Cang Chải - Yên Bái,Yên Bái,Mù Cang Chải,21.85,104.0833,2026-03-12 00:49:15,openmeteo,high,2026-03-12T07:45,,16.2,25.4,13.7,18.4,86,98,62,83.5,1020.8,1022.8,1012.0,1018.2,8.9,15.7,1.3,6.4,76,152.5,0.0,1.0,0.1,0.3,7.0,99,100,15,86.0,19.7,24.1,5.3,19.9,10
YB_YB,Thành phố Yên Bái - Yên Bái,Yên Bái,Yên Bái,21.7,104.8667,2026-03-12 00:49:15,openmeteo,high,2026-03-12T07:45,,19.4,26.3,17.6,21.4,92,95,49,83.0,1020.2,1022.5,1010.3,1017.2,1.9,14.8,0.0,5.0,248,129.6,0.0,0.3,0.1,0.1,2.5,100,100,42,90.6,24.1,24.1,3.4,23.0,10
YB_NZ,Thị xã Nghĩa Lộ - Yên Bái,Yên Bái,Nghĩa Lộ,21.6,104.5,2026-03-12 00:49:15,openmeteo,high,2026-03-12T07:45,,12.7,24.0,11.4,15.5,97,100,52,88.9,1021.7,1023.7,1011.7,1018.6,6.2,9.2,0.5,4.6,83,139.0,0.0,1.9,0.1,0.3,7.6,100,100,24,86.9,17.7,24.1,0.1,15.9,10
DB_DL,Huyện Điện Biên - Điện Biên,Điện Biên,Điện Biên,21.25,103.0333,2026-03-12 00:49:08,openmeteo,high,2026-03-12T07:45,,18.3,27.9,14.4,19.9,88,99,59,79.7,1018.0,1021.0,1010.2,1016.1,4.1,17.0,0.0,5.3,52,122.7,0.1,0.8,0.1,0.6,15.1,100,100,0,80.7,22.9,24.1,5.2,23.1,10
DB_DD,Huyện Điện Biên Đông - Điện Biên,Điện Biên,Điện Biên Đông,21.3333,103.25,2026-03-12 00:49:08,openmeteo,high,2026-03-12T07:45,,18.4,27.4,15.1,19.9,84,95,59,77.4,1018.3,1021.3,1010.5,1016.5,6.7,19.6,2.1,7.3,74,111.5,0.0,0.9,0.1,0.7,18.0,98,100,0,79.5,22.9,24.1,3.1,22.0,0
DB_DB,Thành phố Điện Biên Phủ - Điện Biên,Điện Biên,Điện Biên Phủ,21.3833,103.0167,2026-03-12 00:49:07,openmeteo,high,2026-03-12T07:45,,18.3,27.3,14.3,19.8,90,98,60,81.1,1018.1,1021.1,1010.4,1016.2,3.8,16.2,1.0,5.2,41,85.3,0.1,1.2,0.1,1.2,29.5,100,100,6,81.4,12.1,24.1,3.9,21.7,35
DB_ML,Thị xã Mường Lay - Điện Biên,Điện Biên,Mường Lay,22.0333,103.15,2026-03-12 00:49:08,openmeteo,high,2026-03-12T07:45,,20.2,27.1,17.1,21.2,87,100,61,81.4,1018.2,1021.1,1010.3,1016.3,4.5,10.1,0.5,4.2,104,117.1,0.0,2.3,0.1,1.7,41.5,99,100,15,88.6,24.1,24.1,2.0,22.9,10
DN_HH,Huyện Hoàng Sa - Đà Nẵng,Đà Nẵng,Hoàng Sa,16.5322,111.6156,2026-03-12 00:48:01,openmeteo,high,2026-03-12T08:45,,23.9,26.4,23.4,24.9,78,84,61,71.2,1016.7,1018.9,1012.3,1015.6,36.4,45.4,3.7,27.3,45,63.9,0.0,0.5,0.1,0.3,7.5,83,96,8,54.9,24.1,24.1,10.4,23.4,0
DN_HV,Huyện Hòa Vang - Đà Nẵng,Đà Nẵng,Hòa Vang,16.0333,108.0833,2026-03-12 00:48:00,openmeteo,high,2026-03-12T07:45,,17.8,25.7,15.3,18.6,94,99,60,88.5,1018.0,1020.9,1012.0,1016.9,3.8,12.7,0.8,5.6,49,47.6,0.0,1.2,0.1,0.8,19.6,98,100,41,82.7,24.1,24.1,6.1,19.6,10
DN_CL,Quận Cẩm Lệ - Đà Nẵng,Đà Nẵng,Cẩm Lệ,16.0156,108.2028,2026-03-12 00:48:00,openmeteo,high,2026-03-12T07:45,,20.0,27.9,17.5,20.8,94,99,60,88.5,1018.0,1020.9,1012.0,1016.9,3.8,12.7,0.8,5.6,49,47.6,0.0,1.2,0.1,0.8,19.6,98,100,41,82.7,24.1,24.1,7.2,20.4,10
DN_HC,Quận Hải Châu - Đà Nẵng,Đà Nẵng,Hải Châu,16.0592,108.2208,2026-03-12 00:47:59,openmeteo,high,2026-03-12T07:45,,20.4,28.7,17.5,21.3,95,98,57,85.4,1018.0,1020.9,1011.8,1016.9,1.3,10.6,1.0,5.4,34,120.7,0.0,1.1,0.1,0.6,14.3,98,100,22,77.7,23.1,24.1,6.1,20.4,10
DN_LC,Quận Liên Chiểu - Đà Nẵng,Đà Nẵng,Liên Chiểu,16.0717,108.1503,2026-03-12 00:48:00,openmeteo,high,2026-03-12T07:45,,20.4,28.6,17.4,21.3,95,98,57,85.4,1018.0,1020.9,1011.8,1016.9,1.3,10.6,1.0,5.4,34,120.7,0.0,1.1,0.1,0.6,14.3,98,100,22,77.7,24.1,24.1,6.1,19.6,10
DN_NH,Quận Ngũ Hành Sơn - Đà Nẵng,Đà Nẵng,Ngũ Hành Sơn,16.0159,108.2579,2026-03-12 00:48:00,openmeteo,high,2026-03-12T07:45,,22.2,29.6,18.9,23.1,91,96,57,84.2,1017.4,1020.0,1011.2,1016.2,2.2,15.3,0.7,5.6,351,11.9,0.0,1.0,0.1,0.8,18.2,93,100,0,70.9,24.1,24.1,7.2,20.4,10
DN_ST,Quận Sơn Trà - Đà Nẵng,Đà Nẵng,Sơn Trà,16.106,108.2493,2026-03-12 00:47:59,openmeteo,high,2026-03-12T07:45,,20.4,28.7,17.5,21.3,95,98,57,85.4,1018.0,1020.9,1011.8,1016.9,1.3,10.6,1.0,5.4,34,120.7,0.0,1.1,0.1,0.6,14.3,98,100,22,77.7,23.1,24.1,6.1,20.4,10
DN_TS,Quận Thanh Khê - Đà Nẵng,Đà Nẵng,Thanh Khê,16.0647,108.1911,2026-03-12 00:48:00,openmeteo,high,2026-03-12T07:45,,20.4,28.7,17.5,21.3,95,98,57,85.4,1018.0,1020.9,1011.8,1016.9,1.3,10.6,1.0,5.4,34,120.7,0.0,1.1,0.1,0.6,14.3,98,100,22,77.7,23.1,24.1,6.1,20.4,10
DL_CM,Huyện Cư M'gar - Đắk Lắk,Đắk Lắk,Cư M'gar,12.85,108.1,2026-03-12 00:48:18,openmeteo,high,2026-03-12T07:45,,22.6,34.0,19.2,24.8,75,87,32,64.2,1015.0,1017.3,1008.7,1013.6,8.6,22.8,2.5,14.1,88,86.1,0.0,0.0,0.0,0.0,0.0,63,100,0,35.8,24.1,24.1,24.1,24.1,0
DL_EH,Huyện Ea H'leo - Đắk Lắk,Đắk Lắk,Ea H'leo,13.1667,108.0833,2026-03-12 00:48:18,openmeteo,high,2026-03-12T07:45,,23.6,34.3,19.6,25.4,67,80,30,59.5,1014.8,1017.2,1008.5,1013.4,8.5,23.4,1.8,12.5,78,79.7,0.0,0.0,0.0,0.0,0.0,43,100,0,30.0,24.1,24.1,24.1,24.1,0
DL_ES,Huyện Ea Súp - Đắk Lắk,Đắk Lắk,Ea Súp,13.0833,107.8333,2026-03-12 00:48:18,openmeteo,high,2026-03-12T07:45,,23.9,35.8,20.7,26.8,70,80,28,56.7,1014.8,1017.1,1008.0,1013.1,6.6,27.3,1.5,13.1,103,83.7,0.0,0.0,0.0,0.0,0.0,56,100,0,28.9,24.1,24.1,24.1,24.1,0
DL_KK,Huyện Krông Ana - Đắk Lắk,Đắk Lắk,Krông Ana,12.5,108.0333,2026-03-12 00:48:18,openmeteo,high,2026-03-12T07:45,,23.1,34.2,18.7,24.8,73,93,31,64.4,1015.1,1017.3,1008.7,1013.6,11.0,24.5,1.6,12.8,71,70.4,0.0,0.0,0.0,0.0,0.0,55,100,0,29.0,24.1,24.1,24.1,24.1,0
DL_KN,Huyện Krông Nô - Đắk Lắk,Đắk Lắk,Krông Nô,12.3333,107.8333,2026-03-12 00:48:19,openmeteo,high,2026-03-12T07:45,,20.9,32.8,16.5,23.2,83,98,32,69.4,1015.7,1017.7,1009.1,1014.1,4.1,22.7,0.8,9.0,38,27.6,0.0,0.0,0.0,0.0,0.0,78,95,0,36.4,13.8,24.1,0.3,21.9,0
DL_KP,Huyện Krông Pắk - Đắk Lắk,Đắk Lắk,Krông Pắk,12.7,108.3667,2026-03-12 00:48:19,openmeteo,high,2026-03-12T07:45,,20.5,30.8,18.3,22.2,85,95,40,75.5,1015.7,1018.2,1009.9,1014.6,22.6,29.2,13.5,21.6,82,80.2,0.0,0.0,0.0,0.0,0.0,91,100,0,51.5,24.1,24.1,24.1,24.1,0
DL_LK,Huyện Lắk - Đắk Lắk,Đắk Lắk,Lắk,12.4167,108.1667,2026-03-12 00:48:19,openmeteo,high,2026-03-12T07:45,,22.3,34.5,16.3,24.4,81,100,31,68.3,1015.1,1017.3,1008.9,1013.7,3.9,23.7,1.0,9.6,22,21.5,0.0,0.0,0.0,0.0,0.0,67,92,0,26.9,24.1,24.1,7.0,22.6,0
DL_MD,Huyện M'Đrắk - Đắk Lắk,Đắk Lắk,M'Đrắk,12.75,108.75,2026-03-12 00:48:19,openmeteo,high,2026-03-12T07:45,,21.6,32.0,19.4,22.9,82,96,41,75.5,1016.0,1018.7,1010.2,1015.1,14.2,25.5,3.9,13.8,60,62.3,0.0,0.1,0.1,0.0,0.1,96,100,5,65.1,24.1,24.1,0.4,22.4,0
DL_BM,Thành phố Buôn Ma Thuột - Đắk Lắk,Đắk Lắk,Buôn Ma Thuột,12.6662,108.0382,2026-03-12 00:48:17,openmeteo,high,2026-03-12T07:45,,22.4,34.0,19.2,24.5,75,92,32,64.5,1015.0,1017.2,1008.7,1013.6,15.5,27.7,4.3,16.5,78,76.6,0.0,0.0,0.0,0.0,0.0,77,100,0,31.5,24.1,24.1,24.1,24.1,0
DL_BH,Thị xã Buôn Hồ - Đắk Lắk,Đắk Lắk,Buôn Hồ,12.8833,108.2333,2026-03-12 00:48:17,openmeteo,high,2026-03-12T07:45,,21.1,31.7,18.3,22.8,79,90,37,70.8,1015.3,1017.7,1009.5,1014.1,16.0,24.4,9.5,18.3,82,84.5,0.0,0.0,0.0,0.0,0.0,81,100,0,42.9,24.1,24.1,9.9,24.0,0
DKN_CJ,Huyện Cư Jút - Đắk Nông,Đắk Nông,Cư Jút,12.6569,107.7636,2026-03-12 00:49:22,openmeteo,high,2026-03-12T07:45,,22.6,34.3,19.6,25.2,77,90,31,64.0,1015.0,1017.3,1008.5,1013.4,13.0,22.8,4.2,13.1,96,85.1,0.0,0.0,0.0,0.0,0.0,56,100,0,38.1,24.1,24.1,24.1,24.1,0
DKN_KM,Huyện Krông Nô - Đắk Nông,Đắk Nông,Krông Nô,12.45,107.8667,2026-03-12 00:49:22,openmeteo,high,2026-03-12T07:45,,21.2,32.6,17.8,23.5,79,93,33,67.0,1015.6,1017.6,1009.0,1014.0,13.0,26.0,2.8,13.2,85,79.2,0.0,0.0,0.0,0.0,0.0,72,100,0,42.9,24.1,24.1,11.5,24.0,0
DKN_GN,Thành phố Gia Nghĩa - Đắk Nông,Đắk Nông,Gia Nghĩa,12.0042,107.6907,2026-03-12 00:49:21,openmeteo,high,2026-03-12T07:45,,21.4,33.2,17.7,23.9,76,96,30,65.4,1014.9,1017.1,1009.2,1013.5,11.2,24.1,3.7,10.8,57,43.9,0.0,0.0,0.0,0.0,0.0,63,93,0,32.2,24.1,24.1,7.1,23.7,0
DN_CM,Huyện Cẩm Mỹ - Đồng Nai,Đồng Nai,Cẩm Mỹ,10.8,107.2833,2026-03-12 00:48:29,openmeteo,high,2026-03-12T07:45,,24.7,33.3,21.3,26.1,80,92,37,69.3,1012.7,1015.3,1007.8,1011.6,0.7,19.6,0.4,7.9,90,106.9,0.0,0.4,0.1,0.1,1.5,71,93,0,54.2,24.1,24.1,20.3,24.0,0
DN_LK,Huyện Long Thành - Đồng Nai,Đồng Nai,Long Thành,10.7833,107.0,2026-03-12 00:48:30,openmeteo,high,2026-03-12T07:45,,25.9,35.0,23.5,27.7,81,90,36,68.2,1012.4,1015.1,1007.9,1011.4,2.9,22.2,0.4,8.4,360,115.3,0.0,0.6,0.2,0.1,1.6,73,89,0,54.8,24.1,24.1,19.5,24.0,5
DN_NT,Huyện Nhơn Trạch - Đồng Nai,Đồng Nai,Nhơn Trạch,10.7,106.8833,2026-03-12 00:48:30,openmeteo,high,2026-03-12T07:45,,26.0,35.2,23.6,27.9,80,90,33,66.8,1012.4,1015.1,1007.7,1011.4,4.3,22.2,0.5,7.8,355,121.9,0.0,1.1,0.1,0.1,1.9,64,96,0,53.8,24.1,24.1,19.5,24.0,5
